"Id";"Requirement Summary";"Description";"Estimated Effort (man hours)";"Actual Effort (man hours)";"Size (Story Points)";"External Sources";"Internal Sources";"Baselines";"Categories";"Priority";"Criticality";"Feasibility";"Technical Risk";"Vote";"Release Id";"Status";"Parent Requirement";"Assignee";"Assignee Full Name";"Reporter";"Number Of Attachments";"Attachments";"Created On";"Updated On";"Custom Id";"Requirement Code";"Türksat Onay";"TŞM";"Danışman Onay";"Kapsam Dışı mı ?";"Fonksiyonel Olmayan Kategori";"Vasıflandırma Yöntemleri";"Test Metotları";"Test Seviyeleri";"Test Tipleri";"External Id";"Depends On";"Dependents";"Test Cases";"Sub-task";"Story";"Bug";"Epic";"Analysis";"Analysis Sub-task";"Use-Case";"Design Task"
"KKTCGBS-R1353 {2}";"Yazılım kullanıcıların hesap bilgilerini güncellemesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R194 {1}";"";"";"talipk";"0";"";"10 May 2018 11:14 AM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.1.17";"SRS_BYD_7.10.3.1_017";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1947";"";"";"";"KKTCGBS-496";"KKTCGBS-883";""
"KKTCGBS-R1355 {2}";"Yazılım kullanıcıların görünüm font ayarlarını değiştirilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R194 {1}";"";"";"talipk";"0";"";"10 May 2018 11:14 AM";"17 Jun 2018 01:10 PM";"KKTCGBS-R-1.10.3.1.18";"SRS_BYD_7.10.3.1_018";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Test, Gösterim";"Beyaz kutu, Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi, Erişilebilirlik Testi";"";"";"";"";"";"KKTCGBS-2013";"";"";"";"KKTCGBS-496";"KKTCGBS-1023";""
"KKTCGBS-R1356 {2}";"Yazılım kullanıcıların dil ayarlarını değiştirilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R194 {1}";"";"";"talipk";"0";"";"10 May 2018 11:14 AM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.1.19";"SRS_BYD_7.10.3.1_019";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Test";"Beyaz kutu, Arayüz Tekniği, Kara kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi, Dil Testi";"";"";"";"";"";"KKTCGBS-2013";"";"";"";"KKTCGBS-496";"KKTCGBS-1023";""
"KKTCGBS-R1357 {2}";"Yazılım kullanıcıların görünüm tema bilgilerini değiştirebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R194 {1}";"";"";"talipk";"0";"";"10 May 2018 11:14 AM";"17 Jun 2018 01:10 PM";"KKTCGBS-R-1.10.3.1.20";"SRS_BYD_7.10.3.1_020";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim, Test";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi";"Duman Testi, Makulluk Testi, Uyumluluk Testi, Otomatik Testi, Regresyon Testi, Kullanılabilirlik Testi";"";"";"";"";"";"KKTCGBS-2013";"";"";"";"KKTCGBS-496";"KKTCGBS-1023";""
"KKTCGBS-R1358 {2}";"Yazılım kullanıcıların sistemden güvenli olarak çıkışına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R194 {1}";"";"";"talipk";"0";"";"10 May 2018 11:14 AM";"17 Jun 2018 01:10 PM";"KKTCGBS-R-1.10.3.1.21";"SRS_BYD_7.10.3.1_021";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim, Test";"Beyaz kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Duman Testi, Makulluk Testi, Regresyon Testi, Otomatik Testi, Güvenlik Testi";"";"";"";"";"";"KKTCGBS-2021";"";"";"";"KKTCGBS-496";"KKTCGBS-1025";""
"KKTCGBS-R195 {1}";"7.10.3.2 Kullanıcılar için modüllerin ihtiyaç duyduğu farklı yetki tanımlamaları yapılabilecektir.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"KKTCGBS-R193 {1}";"";"";"talipk";"0";"";"21 Nov 2017 05:57 PM";"16 Dec 2017 08:18 PM";"KKTCGBS-R-1.10.3.2";"";"";"Evet";"";"";"";"";"";"";"";"";"";"KKTCGBS-R315 {1}, KKTCGBS-R316 {1}, KKTCGBS-R675 {2}";"";"";"";"";"";"";"";"";""
"KKTCGBS-R678 {2}";"Yazılım sunduğu her işlemin tekil bir yetkiye sahip olarak sunulmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"nfidanay";"0";"";"19 Feb 2018 12:23 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.1";"SRS_BYD_7.10.3.2_001";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Test";"Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi, Güvenlik Testi";"";"";"";"";"";"KKTCDEV-13, KKTCDEV-14";"";"";"";"KKTCGBS-514";"KKTCGBS-1043";""
"KKTCGBS-R919 {2}";"Yazılım birbirine ihtiyaç duyan yetkilerin birbiriyle olan ilişkisinin tanımlanabilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"01 Mar 2018 11:00 AM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.2";"SRS_BYD_7.10.3.2_002";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-17";"";"";"";"KKTCGBS-514";"KKTCGBS-1058";""
"KKTCGBS-R920 {2}";"Yazılım birbirine ihtiyaç duyan yetkilerin birbiriyle olan ilişkisinin görüntülenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"10 May 2018 04:12 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.3";"SRS_BYD_7.10.3.2_003";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-17";"";"";"";"KKTCGBS-514";"KKTCGBS-1058";""
"KKTCGBS-R921 {2}";"Yazılım birbirine ihtiyaç duyan yetkilerin birbiriyle olan ilişkisinin güncellenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"10 May 2018 04:12 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.4";"SRS_BYD_7.10.3.2_004";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Duman Testi, Makulluk Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-17";"";"";"";"KKTCGBS-514";"KKTCGBS-1058";""
"KKTCGBS-R922 {2}";"Yazılım birbirine uyumlu yetkilerin aynı role otomatik olarak atanmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"10 May 2018 04:12 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.5";"SRS_BYD_7.10.3.2_005";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-17";"";"";"";"KKTCGBS-514";"KKTCGBS-1058";""
"KKTCGBS-R932 {2}";"Yazılım ön tanımlı yetkilerin listelenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"10 May 2018 04:12 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.6";"SRS_BYD_7.10.3.2_006";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi, Uyumluluk Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-13, KKTCDEV-14";"";"";"";"KKTCGBS-514";"KKTCGBS-1043";""
"KKTCGBS-R933 {2}";"Yazılım ön tanımlı yetkilerin liste üzerinden filtrelenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"10 May 2018 04:12 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.7";"SRS_BYD_7.10.3.2_007";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Beyaz kutu, Arayüz Tekniği, Dinamik";"Alfa Testi, Birim Testi";"Makulluk Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-13, KKTCDEV-14";"";"";"";"KKTCGBS-514";"KKTCGBS-1043";""
"KKTCGBS-R934 {2}";"Yazılım ön tanımlı yetkilerin liste üzerinden sıralanmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"10 May 2018 04:12 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.8";"SRS_BYD_7.10.3.2_008";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-13, KKTCDEV-14";"";"";"";"KKTCGBS-514";"KKTCGBS-1043";""
"KKTCGBS-R935 {2}";"Yazılım ön tanımlı yetkilerin görüntülenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"10 May 2018 04:12 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.9";"SRS_BYD_7.10.3.2_009";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-15";"";"";"";"KKTCGBS-514";"KKTCGBS-1047";""
"KKTCGBS-R936 {2}";"Yazılım ön tanımlı yetkilerin bulunduğu rollerin görüntülenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R195 {1}";"";"";"cbalkan";"0";"";"10 May 2018 04:12 PM";"17 Jun 2018 01:09 PM";"KKTCGBS-R-1.10.3.2.10";"SRS_BYD_7.10.3.2_010";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Arayüz Tekniği, Kara kutu";"Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Duman Testi, Makulluk Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R198 {1}";"";"";"";"KKTCDEV-15";"";"";"";"KKTCGBS-514";"KKTCGBS-1047";""
